name,address,website,phone_number,reviews_count,reviews_average,opens_at
Gimnasio Smart Fit - Concepción Bío-Bío,"Autop. Concepción - Talcahuano 9200, Hualpén, Bío Bío",smartfit.cl,,42,4.4,Gimnasio, Abre a las 8a.m. del dom
Kin & Pilates,"García Hurtado de Mendoza 448, Concepción, Bío Bío",,,2,5.0,Centro de pilates,
2D GYM,"Bellavista 875, 7520438 Santiago, Providencia, Región Metropolitana",2dgym.cl,9 4440 0485,40.0,5.0,Escuela de artes marciales, Abre a las 7a.m. del lun
Wild mov,"Diag. Pedro Aguirre Cerda 1129, 4030000 Concepción, Bío Bío",tr.ee,9 4519 4334,36.0,5.0,Entrenador personal, Abre a las 7a.m. del lun
Sportlife Zona Sur,"Desde Talca a - Cochrane 635, Puerto Montt, Concepción, Bío Bío",sportlifezonasur.cl,(41) 218 3438,378.0,4.3,Gimnasio, 5p.m. 
Blackfitness,"Av. San Andrés 160, 4090292 Concepción, Bío Bío",,9 8198 1021,4.0,5.0,Gimnasio,
BODYFIT,"Avenida Ramón Carrasco, Acceso Lomas de San Andrés 206, 4030000 Concepción, Bío Bío",instagram.com,9 8247 0530,1.0,5.0,Gimnasio, Abre a las 7a.m. del lun
Bellavista Fitness,"Parcelas Bellavista, Llanquihue, Los Lagos",instagram.com,9 4492 4589,2.0,4.0,Gimnasio, Cierra a las 6p.m.
Pianura Center,"Av. Pdte. Jorge Alessandri Rodriguez 3715, Talcahuano, Bío Bío",pianurasport.cl,(41) 322 0727,311.0,4.1,Gimnasio, Cierra a las 8p.m.
Club De Rygby,"Campus Deportivos Bellavista 587, Concepción, Bío Bío",,,,,,
Gimnasio Cesar Medina,"Gral. Novoa 725, 4050143 Concepción, Bío Bío",,,17.0,4.9, Abre a las 5p.m. del lun
Gimnasio UBB,"4050352 Concepción, Bío Bío",,,72.0,4.6, Abre a las 8a.m. del lun
Gimnasio Municipal De Concepción,"Av. Gral. Oscar Bonilla 2700, Concepción, Bío Bío",concepcion.cl,,402.0,4.4,
Gimnasio Brandau Kim,"Río Elqui 689, 4050729 Concepción, Bío Bío",,,13.0,5.0, Cierra a las 6p.m.
Gimnasio Brandau Kim,"Río Elqui 689, 4050729 Concepción, Bío Bío",,,13.0,5.0, Cierra a las 6p.m.
Gym,"Gral. Novoa 12, 134, 4050039 Concepción, Bío Bío",,,,,
Gimnasio Smart Fit - Los Carrera,"Av. Los Carrera N° 3225, Concepción, Bío Bío",smartfit.cl,,186.0,4.5, Abre a las 9a.m. del dom
Centro de entrenamiento Colosseo Box,"Camilo Henríquez 522, 4030555 Concepción, Bío Bío",,9 4468 3844,5.0,5.0, Abre a las 7a.m. del lun
Parque Calistenia UBB,"Paula Pineda 27, Concepción, Bío Bío",,,18.0,4.8,
Parque Calistenia UBB,"Paula Pineda 27, Concepción, Bío Bío",,,18.0,4.8,
Gimnasio Brandau Kim,"Río Elqui 689, 4050729 Concepción, Bío Bío",,,13.0,5.0,Gimnasio, Cierra a las 6p.m.
AlfaStrong Gym,"Concepción, Bío Bío",instagram.com,9 4561 2247,1.0,5.0,Gimnasio, Cierra a las 12a.m.
CLUB DEPORTIVO JUVENTUD NONGUEN,"Diego Portales 109, Concepción, Bío Bío",juventudnonguen.cl,,,,Club deportivo,
Sede Social Rios De Chile,"Río Lontué 655-745, 4050647 Concepción, Bío Bío",,,11.0,4.1,Gimnasio,
Brandau Kim,"Río Damas 72, 4050701 Concepción, Bío Bío",,9 9307 6550,21.0,4.7,Centro de deportes de aventura, Abre a las 5p.m.
Gimnasio UBB,"4050352 Concepción, Bío Bío",,,72.0,4.6,Gimnasio, Abre a las 8a.m. del lun
Cancha Nonguén,"Cam. Nonguén 961, Concepción, Bío Bío",,,530.0,4.4,Campo de fútbol,
Sportlife Zona Sur,"Desde Talca a - Cochrane 635, Puerto Montt, Concepción, Bío Bío",sportlifezonasur.cl,(41) 218 3438,378.0,4.3,Gimnasio, 5p.m. 
Gimnasio Municipal De Concepción,"Av. Gral. Oscar Bonilla 2700, Concepción, Bío Bío",concepcion.cl,,402.0,4.4,Gimnasio,
"Cancha sintética ""Todo Gol"", Palomares","Jorge Giacaman 108, 4050260 Concepción, Bío Bío",,,71.0,4.5,Gimnasio,
Gimnasio Lincoyan,"Lincoyán 650, Concepción, Bío Bío",,(41) 224 2367,46.0,4.8,Gimnasio, Abre a las 8a.m. del lun
Gimnasio Flex,"Freire 853, 2do piso, 4030000 Concepción, Bío Bío",,9 9696 1351,70.0,4.5,Gimnasio, Cierra a las 9p.m.
Zona FIT Women,"Caupolicán 280, 4070184 Concepción, Bío Bío",es-la.facebook.com,(33) 242 9539,73.0,4.6,Gimnasio, Abre a las 8a.m. del lun
Gimnasio Smart Fit - Los Carrera,"Av. Los Carrera N° 3225, Concepción, Bío Bío",smartfit.cl,,186.0,4.5,Gimnasio, Abre a las 9a.m. del dom
CNEF Gimnasio,"Barros Arana 438, 2º Piso, 4030000 Concepción, Bío Bío",facebook.com,(41) 223 4802,24.0,4.4,Gimnasio, Abre a las 8a.m. del lun
23 gym center Fitness,"Vicuña Mackenna 3220, Concepción, Bío Bío",,9 5601 0283,,,Gimnasio, Abre a las 5p.m. del lun
Coach Fitness club,"Serrano 489, 4070237 Concepción, Bío Bío",coachfitness.cl,9 7133 3042,49.0,5.0,Gimnasio, Abre a las 6a.m. del lun
Sportlife Mirador,"Caletera Los Carrera 13-21, 4061681 Concepción, Bío Bío",sportlife.cl,(41) 290 7367,55.0,4.5,Gimnasio, Cierra a las 6p.m.
Gimnasio Smart Fit - Concepción Centro,"Barros Arana 1068, 4070053 Concepción, Bío Bío",smartfit.cl,,452.0,4.6,Gimnasio, Abre a las 8a.m. del dom
NahuenSalud,"Lautaro 509, 4030555 Concepción, Bío Bío",,9 5197 3157,1.0,5.0,Centro deportivo,
"Gimnasio Pedro De Valdivia, Temuco","Cariquina 1120-1150, 4801903 Temuco, Araucanía",,9 6908 6372,198,4.5, Abre a las 4:42p.m. del jue
Gimnasio San Pedro,"San Luis, Valdivia, Los Ríos",,,48,4.2,
GIMNASIO PEDRO MONTT,"Valdivia, Los Ríos",,9 9060 6362,2,5.0,
Gimnasio BodyCare,"Av. Pedro de Valdivia 150, 7500000 Providencia, Región Metropolitana",bodycare.cl,(2) 2335 0856,91,3.8, Abre a las 7a.m. del lun
MVP Focus Gym,"Av. Pedro de Valdivia 895, 4030000 Concepción, Bío Bío",mvpfocusgym.cl,9 3251 7895,1,5.0, Abre a las 6a.m. del lun
Gimnasio Pacific Concepción 2,"Av. Pedro de Valdivia 1145, Concepción, Bío Bío",gimnasiopacific.cl,9 3190 6861,180,4.0,
Local Agüita de la Perdiz IEP Concepción,"Las Encinas 1, 4070430 Concepción, Bío Bío",,,36,4.1,Iglesia evangélica,
Wild mov,"Diag. Pedro Aguirre Cerda 1129, 4030000 Concepción, Bío Bío",tr.ee,9 4519 4334,36,5.0,Entrenador personal, Abre a las 7a.m. del lun
CNEF Gimnasio,"Barros Arana 438, 2º Piso, 4030000 Concepción, Bío Bío",facebook.com,(41) 223 4802,24,4.4,Gimnasio, Abre a las 8a.m. del lun
Fit Plaza,"Caupolicán 518 piso 5to y 6to, 4030000 Concepción, Bío Bío",fitplazagimnasio.cl,9 3002 3600,22,4.4,Gimnasio, Abre a las 6:30a.m. del lun
Gimnasio Lets Fit Concepcion,"Uruguay 1256, 4070015 Concepción, Bío Bío",beacons.ai,9 9712 9553,16,5.0,Gimnasio, Cierra a las 7p.m.
Gimnasio Smart Fit - Los Carrera,"Av. Los Carrera N° 3225, Concepción, Bío Bío",smartfit.cl,,186.0,4.5,Gimnasio, Abre a las 9a.m. del dom
Centro de entrenamiento Colosseo Box,"Camilo Henríquez 522, 4030555 Concepción, Bío Bío",,9 4468 3844,5.0,5.0,Gimnasio, Abre a las 7a.m. del lun
Storm All Star Gimnasio,"Cardenio Avello 169, 4080883 Concepción, Bío Bío",,9 7652 0416,22.0,4.0,Centro deportivo, Cierra a las 10p.m.
Gimnasio CARLOS CONDELL,"Manuel Bulnes 1650, 4081374 Concepción, Bío Bío",,9 5428 5425,40.0,4.4,Gimnasio, 5p.m. 
Gimnasio Municipal De Concepción,"Av. Gral. Oscar Bonilla 2700, Concepción, Bío Bío",concepcion.cl,,402.0,4.4,Gimnasio,
Gym,"Gral. Novoa 12, 134, 4050039 Concepción, Bío Bío",,,,,Gimnasio,
Balance Box CrossFit,"Las Heras 1757, Concepción, Bío Bío",,,18.0,5.0,Gimnasio, Abre a las 7a.m. del lun
23 gym center Fitness,"Vicuña Mackenna 3220, Concepción, Bío Bío",,9 5601 0283,,,Gimnasio, Abre a las 5p.m. del lun
Gimnasio Smart Fit - Concepción Centro,"Barros Arana 1068, 4070053 Concepción, Bío Bío",smartfit.cl,,452.0,4.6,Gimnasio, Abre a las 8a.m. del dom
Gimnasio Smart Fit - Concepción Centro,"Barros Arana 1068, 4070053 Concepción, Bío Bío",smartfit.cl,,452.0,4.6,Gimnasio, Abre a las 8a.m. del dom
Gimnasio Flex,"Freire 853, 2do piso, 4030000 Concepción, Bío Bío",,9 9696 1351,70.0,4.5,Gimnasio, Cierra a las 9p.m.
Sportlife Zona Sur,"Desde Talca a - Cochrane 635, Puerto Montt, Concepción, Bío Bío",sportlifezonasur.cl,(41) 218 3438,378.0,4.3,Gimnasio, 5p.m. 
Gimnasio Lets Fit Concepcion,"Uruguay 1256, 4070015 Concepción, Bío Bío",beacons.ai,9 9712 9553,16.0,5.0,Gimnasio, Cierra a las 7p.m.
Jaguar box,"Joaquín Prieto 1281, 4081354 Concepción, Bío Bío",instagram.com,9 7409 5558,37.0,4.9,Gimnasio, Abre a las 7a.m. del lun
Gimnasio Lincoyan,"Lincoyán 650, Concepción, Bío Bío",,(41) 224 2367,46.0,4.8,Gimnasio, Abre a las 8a.m. del lun
Bfitgimnasios,"Caupolicán 518, pisos 5 y 6, Concepción",,,46.0,4.8,Gimnasio, Abre a las 6a.m. del lun
Bfitgimnasios,"Caupolicán 518, pisos 5 y 6, Concepción",,,46.0,4.8,Gimnasio, Abre a las 6a.m. del lun
Cancha Maldonado,"289-2259, Sta. Clara, Concepción, Bío Bío",,9 8291 5543,47.0,4.3,Gimnasio, Cierra a las 8p.m.
Hero All Stars Gimnasio,"C. Uno 1822, Concepción, Bío Bío",,,4.0,5.0,Gimnasio,
Hero All Stars Gimnasio,"C. Uno 1822, Concepción, Bío Bío",,,4.0,5.0,Gimnasio,
Laguna Redonda,"Marina de Chile 2450, Concepción, Bío Bío",,,1096.0,4.7,Parque,
Gimnasio Poblacion Gabriela Mistral.,"C. Dos 418-458, Concepción, Bío Bío",,,13.0,4.4,Gimnasio, Cierra a las 6p.m.
Laguna Redonda,"Concepción, Bío Bío",,,280.0,4.7,lago,
Juegos de Agua Laguna Redonda,"Arturo Fernández Vial 2412, 4060858 Concepción, Bío Bío",,,2.0,4.5,Parque infantil,
Parque Laguna Redonda,"Diego de Almagro 197, Concepción, Bío Bío",,,3301.0,4.7,Parque,
Gimnasio Lets Fit Concepcion,"Uruguay 1256, 4070015 Concepción, Bío Bío",beacons.ai,9 9712 9553,16.0,5.0,Gimnasio, Cierra a las 7p.m.
Hero All Stars Gimnasio,"C. Uno 1822, Concepción, Bío Bío",,,4.0,5.0,Gimnasio,
Sportlife Mirador,"Caletera Los Carrera 13-21, 4061681 Concepción, Bío Bío",sportlife.cl,(41) 290 7367,55.0,4.5,Gimnasio, Cierra a las 6p.m.
Crossfit Vulcano Concepción,"Angol 1044, 4030439 Concepción, Bío Bío",,9 4495 9693,93.0,5.0,Gimnasio, Abre a las 7a.m. del lun
Patinódromo Laguna Redonda,"Concepción, Bío Bío",,,,,Pista de patinaje sobre ruedas,
Gimnasio Gea Mutatis,"Av. Los Claveles 55, Huertos Familiares, San Pedro de la Paz, Bío Bío",geamutatis.cl,9 4426 6078,221.0,4.6,Gimnasio, 5p.m. 
Gimnasio Leopoldo Salazar Silva,"Castellón 1603-1675, Concepción, Bío Bío",,,14.0,4.1,Gimnasio, Cierra a las 5:30p.m.
Gimnasio Leopoldo Salazar Silva,"Castellón 1603-1675, Concepción, Bío Bío",,,14.0,4.1,Gimnasio, Cierra a las 5:30p.m.
Gimnasio CARLOS CONDELL,"Manuel Bulnes 1650, 4081374 Concepción, Bío Bío",,9 5428 5425,40.0,4.4,Gimnasio, 5p.m. 
Apolo Gym,"Obispo Hipólito Salas 283, 4070269 Concepción, Bío Bío",,,2.0,5.0,Gimnasio, Abre a las 9a.m. del lun
"Club De Boxeo ""JV"" Concepción","Tucapel 1609, 4030000 Concepción, Bío Bío",facebook.com,9 3546 3014,74.0,4.7,Gimnasio, Abre a las 9a.m. del lun
Sportlife Zona Sur,"Desde Talca a - Cochrane 635, Puerto Montt, Concepción, Bío Bío",sportlifezonasur.cl,(41) 218 3438,378.0,4.3,Gimnasio, 5p.m. 
CF Patagonia,"Obispo Hipólito Salas 748, 4030588 Concepción, Bío Bío",,,13.0,4.9,Gimnasio, Abre a las 10a.m. del lun
Espartano Box Gym,"Arturo Prat 568, tercer piso, 4030000 Concepción, Bío Bío",,9 5951 3742,33.0,5.0,Gimnasio, Abre a las 8a.m. del lun
Gimnasio Flex,"Freire 853, 2do piso, 4030000 Concepción, Bío Bío",,9 9696 1351,70.0,4.5,Gimnasio, Cierra a las 9p.m.
Sportlife San Pedro,"Av Parque San Pedro del Valle 115, 4130282 San Pedro de la Paz, Bío Bío",sportlife.cl,(41) 316 8630,317,4.4,Gimnasio, Cierra a las 5:45p.m.,None Found
Parque Museo Pedro del Río Zañartu,"Fundo Hualpen S/N, Hualpén, Bío Bío",prz.cl,9 7468 4056,2535,4.6,Museo, 5p.m. ,"Museo con la colección privada de un explorador histórico del siglo XIX, además de jardines pintorescos."
Centro De Entrenamiento ALTAI,"Av. Cristóbal Colón 8559, 4601986 Hualpén, Bío Bío",altai.cl,(41) 323 3129,253,3.8,Gimnasio, 5p.m. ,None Found
Gimnasio Gea Mutatis,"Av. Los Claveles 55, Huertos Familiares, San Pedro de la Paz, Bío Bío",geamutatis.cl,9 4426 6078,221,4.6,Gimnasio, 5p.m. ,None Found
Centro Deportivo Altái Concepción,"Av. Manuel Rodríguez 843, 4061192 Concepción, Bío Bío",altai.cl,(2) 2980 2433,84,3.6,Gimnasio, 5p.m. ,None Found
Centro Deportivo Altái Andalué,"Cam. El Venado 1440, 4133765 San Pedro de la Paz, Bío Bío",altai.cl,44 315 9099,42,4.0,Gimnasio, 5p.m. ,None Found
GYM HUALPÉN,"Ramuntcho 773, 4601702 Hualpén, Bío Bío",altai.cl,9 9442 5796,44,4.8,Gimnasio, Cierra a las 7p.m.,None Found
Gimnasio y centro médico deportivo HEALTHY BODY,"Caletera, Av Michaihue 3400, lote 11, 4030000 San Pedro de la Paz, Bío Bío",instagram.com,,11,4.9,Gimnasio, Cierra a las 7p.m.,None Found
Mirador Hualpén (Parque Pedro del Río Zañartu),"Hualpén, Bío Bío",,(41) 242 6399,24,4.7,Museo, Cierra a las 11:30p.m.,None Found
Sportlife Mirador,"Caletera Los Carrera 13-21, 4061681 Concepción, Bío Bío",sportlife.cl,(41) 290 7367,55,4.5,Gimnasio, Cierra a las 6p.m.,None Found
Gimnasio Candelaria San Pedro De La Paz,"Pje. Costanera 450-498, San Pedro de la Paz, Bío Bío",,,79,4.1,Gimnasio,,None Found
Espartano Box Gym,"Arturo Prat 568, tercer piso, 4030000 Concepción, Bío Bío",,9 5951 3742,33,5.0,Gimnasio, Abre a las 8a.m. del lun,None Found
MVP Focus Gym,"Av. Pedro de Valdivia 895, 4030000 Concepción, Bío Bío",mvpfocusgym.cl,9 3251 7895,1,5.0,Gimnasio, Abre a las 6a.m. del lun,None Found
Bfitgimnasios,"Caupolicán 518, pisos 5 y 6, Concepción",,,46,4.8,Gimnasio, Abre a las 6a.m. del lun,None Found
Gimnasio Ecofitness,"Av. Curanilahue 165, 4160000 Hualpén, Bío Bío",ecofitness.cl,9 7870 7150,1,5.0,Gimnasio, Abre a las 8a.m. del lun,None Found
Gimnacio Cchc,"Alemania 1999, Hualpén, Bío Bío",,,1,1.0,Gimnasio,,None Found
HyL Box San Pedro,"Pablo Neruda 525, 4121625 San Pedro de la Paz, Bío Bío",instagram.com,9 8354 7455,1,5.0,Gimnasio,,None Found
Gimnasio Power Gym,"Paicaví 438, 4070027 Concepción, Bío Bío",,(41) 324 3144,360,4.3,Gimnasio, Cierra a las 6p.m.,None Found
KSport,"Lincoyán 23, 4070310 Concepción, Bío Bío",instagram.com,9 4142 1144,12,3.0,Gimnasio,,None Found
CEP TRAINER,"Maipú 941, 3er piso, 4030416 Concepción, Bío Bío",ceptrainer.cl,9 6828 0071,14,5.0,Gimnasio, Abre a las 7a.m. del lun,None Found
Sportlife San Pedro,"Av Parque San Pedro del Valle 115, 4130282 San Pedro de la Paz, Bío Bío",sportlife.cl,(41) 316 8630,317.0,4.4,Gimnasio, Cierra a las 5:45p.m.
Gimnasio Municipal San Pedro De La Paz,"Los Boldos 1835, 4130409 San Pedro de la Paz, Bío Bío",,,81.0,4.1,Gimnasio,
Gimnasio Gea Mutatis,"Av. Los Claveles 55, Huertos Familiares, San Pedro de la Paz, Bío Bío",geamutatis.cl,9 4426 6078,221.0,4.6,Gimnasio, 5p.m. 
Gimnasio Candelaria San Pedro De La Paz,"Pje. Costanera 450-498, San Pedro de la Paz, Bío Bío",,,79.0,4.1,Gimnasio,
Gimnasio y centro médico deportivo HEALTHY BODY,"Caletera, Av Michaihue 3400, lote 11, 4030000 San Pedro de la Paz, Bío Bío",instagram.com,,11.0,4.9,Gimnasio, Cierra a las 7p.m.
Zeus Box S.A.,"Av. Las Rosas 1972, San Pedro de la Paz, Bío Bío",,,24.0,5.0,Gimnasio,
MUSCLEPRO GYM,"Los Avellanos 1, 4130032 Concepción, San Pedro de la Paz, Bío Bío",,,5.0,5.0,Gimnasio,
Gimnasio fysis,"Los Cerezos 12, 4130060 San Pedro de la Paz, Bío Bío",m.facebook.com,(41) 319 9573,21.0,4.6,Gimnasio, 5p.m. 
Gimnasio Smart Fit - San Pedro de La Paz,"Los Mañios 4385, San Pedro de la Paz, Bío Bío",smartfit.cl,,85.0,4.5,Gimnasio, Abre a las 8a.m. del dom
Gimnasio Papelera Norke Skog,"Los Pensamientos 27, 4132846 San Pedro de la Paz, Bío Bío",,,24.0,4.5,Gimnasio,
Shoshin Dojo Seishin Kan,"Cajigal y Solar 1958, 4130470 Biobío, San Pedro de la Paz, Bío Bío",facebook.com,,4.0,4.8,Gimnasio, Abre a las 5p.m. del lun
Gimnasio Municipal Michaihue,"San Pedro de la Paz, Bío Bío",,,8.0,3.9,Gimnasio,
Club Rocky,"4130668 San Pedro de la Paz, Bío Bío",,9 9015 3702,11.0,4.7,Gimnasio, Cierra a las 12a.m.
SILVA BOXING CHILE,"Lota 758, 4130000 San Pedro de la Paz, Bío Bío",,9 5857 5842,14.0,4.1,Centro deportivo, Abre a las 8a.m. del lun
Iron Tiger Gym,"Av. Pedro Aguirre Cerda 255, 4130305 San Pedro de la Paz, Bío Bío",instagram.com,9 8894 7888,5.0,5.0,Gimnasio, Cierra a las 10:30p.m.
Iron Tiger Gym,"Av. Pedro Aguirre Cerda 255, 4130305 San Pedro de la Paz, Bío Bío",instagram.com,9 8894 7888,5.0,5.0,Gimnasio, Cierra a las 10:30p.m.
Centro Deportivo Altái Andalué,"Cam. El Venado 1440, 4133765 San Pedro de la Paz, Bío Bío",altai.cl,44 315 9099,42.0,4.0,Gimnasio, 5p.m. 
Parada,"Las Garzas 32, 4132571 Concepción, San Pedro de la Paz, Bío Bío",,,,,Gimnasio,
Parada,"Las Garzas 32, 4132571 Concepción, San Pedro de la Paz, Bío Bío",,,,,Gimnasio,
FOCUS GYM SPP,"C. Itata 8590, 4122343 San Pedro de la Paz, Bío Bío",,9 5241 6098,17.0,5.0,Gimnasio, Abre a las 8a.m. del lun
Gimnasio Fitness Chiguayante,"Av. Manuel Rodríguez 191, 4100550 Chiguayante, Bío Bío",instagram.com,9 6664 3742,10.0,4.8,Gimnasio, Cierra a las 6p.m.
Gimnasio del Sindicato Industrial Caupolicán,"Sta. Sofía 2, 102, Chiguayante, Bío Bío",,9 7796 3174,137.0,4.4,Gimnasio, Cierra a las 11:59p.m.
Gimnasio Sparta sede los altos de Chiguayante,"sector altos de - Av. Manuel Rodríguez 237, 4100000 Chiguayante, Bío Bío",,9 4219 0733,3.0,2.3,Gimnasio,
Gimnasio Municipal de Chiguayante,"388,, Pedro Aguirre Cerda 302, Chiguayante, Bío Bío",,9 3612 3919,229.0,4.2,Gimnasio, Abre a las 12a.m. del lun
Gimnasio Municipal de Chiguayante,"388,, Pedro Aguirre Cerda 302, Chiguayante, Bío Bío",,9 3612 3919,229.0,4.2,Gimnasio, Abre a las 12a.m. del lun
S.O Fitness,"Segundo piso - Ignacio Verdugo 77, Chiguayante, Bío Bío",instagram.com,9 8295 7112,2.0,5.0,Gimnasio, Cierra a las 9p.m.
Concepción Fitness Center,"Calle 8 Ote. 1428, 4100211 Chiguayante, Bío Bío",concepcionfitnesscenter.cl,,1.0,5.0,Centro deportivo, Abre a las 6:30a.m. del lun
SPARTA GYM,"Av. Manuel Rodríguez 2150, 4110399 Chiguayante, Bío Bío",,,1.0,5.0,Gimnasio,
Gimnasio San Pablo,"4101290 Chiguayante, Bío Bío",,,26.0,4.3,Gimnasio, 5p.m. 
Ecdisis Gym,"Av. Manuel Rodríguez 2443, 4110428 Chiguayante, Bío Bío",,,1.0,5.0,Gimnasio,
DOMO CROSSFIT CONCEPCION,"Obispo San Miguel 1428, 4100211 Chiguayante, Bío Bío",concepcionfitnesscenter.cl,9 6461 2341,84.0,4.8,Gimnasio, Abre a las 6:30a.m. del lun
Estadio Árabe,"Alhambra 300, Chiguayante, Bío Bío",estadioarabe.cl,(41) 317 8214,233.0,4.4,Club social, Cierra a las 10p.m.
All Blacks Team Taekwondo Academy,"Progreso, Chiguayante, Bío Bío",,9 5522 0270,16.0,4.1,Gimnasio, Abre a las 6:45p.m. del mar
Pump Track Castaños,"4100503 Chiguayante, Bío Bío",,,4.0,3.0,Gimnasio,
HOME GYM 19,"Brisas del Sol - C. 1 1098, casa 15 Casa 15, 4160000 Concepción, Chiguayante, Bío Bío",instagram.com,9 9933 4591,,,Entrenador personal, Abre a las 6a.m. del lun
EinherjerMMA (artes marciales mixtas),"Arturo Prat, 4100445 Chiguayante, Bío Bío",instagram.com,9 5451 3328,3.0,5.0,Lucha libre, Abre a las 9a.m. del dom
GYM HUALPÉN,"Ramuntcho 773, 4601702 Hualpén, Bío Bío",altai.cl,9 9442 5796,44.0,4.8,Gimnasio, Cierra a las 7p.m.
Centro De Entrenamiento ALTAI,"Av. Cristóbal Colón 8559, 4601986 Hualpén, Bío Bío",altai.cl,(41) 323 3129,253.0,3.8,Gimnasio, 5p.m. 
Centro De Entrenamiento ALTAI,"Av. Cristóbal Colón 8559, 4601986 Hualpén, Bío Bío",altai.cl,(41) 323 3129,253.0,3.8,Gimnasio, 5p.m. 
Academia Fit cl,"Av. Los Copihues 22, 4600126 Hualpén, Bío Bío",instagram.com,9 6653 3592,20.0,5.0,Gimnasio, Abre a las 6a.m. del lun
Black Zen Fit,"Tanilvoro 9351, 4600000 Hualpén, Bío Bío",,9 4921 0007,3.0,5.0,Gimnasio, Abre a las 7a.m. del lun
Focus Fitness Club,"Los Chercanes 609, Hualpén, Bío Bío",instagram.com,,5.0,5.0,Gimnasio,
Parque Freestyle - MonkeyBars Hualpén,"Marsella 1556-1602, 4601276 Hualpén, Bío Bío",facebook.com,,3.0,5.0,Gimnasio, Cierra a las 6p.m.
Gimnasio Ricardo Espinosa,"Hualpén, Bío Bío",,9 8696 1712,59.0,3.9,Gimnasio,
Parque Principal - MonkeyBars Hualpén,"Belgrado 2402-2538, 4600708 Hualpén, Bío Bío",facebook.com,,8.0,4.8,Gimnasio,
Club Gym,"Los Angeles 179, 4602817 Concepción, Hualpén, Bío Bío",,9 7449 3837,,,Gimnasio, Cierra a las 10p.m.
Gimnasio Ecofitness,"Av. Curanilahue 165, 4160000 Hualpén, Bío Bío",ecofitness.cl,9 7870 7150,1.0,5.0,Gimnasio, Abre a las 8a.m. del lun
Club de boxeo Aguilas Hualpén,"Suiza 2632, 4600952 Concepción, Hualpén, Bío Bío",,,43.0,5.0,Club deportivo, Abre a las 4:30p.m. del lun
Bravo Fitness Boxing,"Av. Cristóbal Colón 7948, Hualpén, Talcahuano, Bío Bío",,9 6645 7190,47.0,3.9,Escuela de boxeo, Cierra a la 1a.m.
Gimnacio Cchc,"Alemania 1999, Hualpén, Bío Bío",,,1.0,1.0,Gimnasio,
FS TRAINING,"Pasaje Catorce 2679, 4300568 Hualpén, Bío Bío",,9 6918 9296,,,Gimnasio, Abre a las 8a.m. del lun
Academia de Taekwondo Mugunghwa Hualpén,"Yugoslavia 1752, 4601209 Hualpén, Bío Bío",mugunghwataekwondo.wixsite.com,9 5750 8897,3.0,4.7,Gimnasio, Abre a las 6p.m. del mar
Centro Deportivo Altái Concepción,"Av. Manuel Rodríguez 843, 4061192 Concepción, Bío Bío",altai.cl,(2) 2980 2433,84.0,3.6,Gimnasio, 5p.m. 
Bravo Sport,"ciudad del niño - Arteaga Alemparte S/N, 4030000 Hualpén, Bío Bío",bravosport.cl,,,,Centro deportivo, Cierra a las 12a.m.
Bravo Sport,"ciudad del niño - Arteaga Alemparte S/N, 4030000 Hualpén, Bío Bío",bravosport.cl,,,,Centro deportivo, Cierra a las 12a.m.
Canchas De Futbol,"Hualpén, Bío Bío",plaza7.cl,9 5920 6233,27.0,4.6,Gimnasio, Cierra a las 12a.m.
Energy Club Concepción,"Autop. Concepción - Talcahuano 6891, local 32, piso 2, Talcahuano, Bío Bío",instagram.com,9 4046 9613,248,4.4,Club, Cierra a las 7p.m.
Ing Fit - Centro de Entrenamiento,"Brisas del Sol, 4301033 Talcahuano, Bío Bío",,9 4542 0899,7,5.0,Gimnasio, Cierra a las 11p.m.
Centro Deportivo 2001,"Gómez Carreño 3875, 2do piso, 4290113 Talcahuano, Bío Bío",,(41) 257 9153,26,4.9,Gimnasio, Abre a las 8a.m. del lun
Gimnasio Municipal Los Cóndores,"Gómez Carreño 4919, 4280633 Talcahuano, Bío Bío",,(41) 257 8705,131,4.2,Gimnasio, Abre a las 8a.m. del lun
Gimnasio Municipal Los Cóndores,"Gómez Carreño 4919, 4280633 Talcahuano, Bío Bío",,(41) 257 8705,131,4.2,Gimnasio, Abre a las 8a.m. del lun
Arenal gym,"4130000 Talcahuano, Bío Bío",instagram.com,9 5723 8810,13,5.0,Gimnasio, Abre a las 12p.m. del lun
Club Deportivo Chacarita,"Santa Leonor - El Carmen 135, 4260000 Talcahuano, Bío Bío",,9 8965 5928,14,4.4,Gimnasio, Cierra a las 11p.m.
Gimnasio CNMOV,"Avenida Cristóbal Colon 910, 4260000 Talcahuano, Bío Bío",instagram.com,9 4279 1831,29,5.0,Gimnasio, Abre a las 6:30a.m. del lun
"Gimnasio Futsal ""Rey Balon""","Canchas de Salinas, 4280235 Talcahuano, Bío Bío",,(41) 259 8084,81,4.5,Gimnasio, Cierra a las 12a.m.
